node_id,original_id,public,gender,age,region,completion_percentage
6864,242464,1,0,0,"nitriansky kraj, sahy",21
6865,242465,1,1,33,"zahranicie, zahranicie - ostatne",12
6866,242467,1,1,19,"banskobystricky kraj, velky krtis",53
6867,242607,1,1,0,"nitriansky kraj, levice",67
6868,242667,1,0,16,"zilinsky kraj, martin",86
6870,242809,1,0,29,"banskobystricky kraj, sliac",88
6869,242681,1,1,23,"zilinsky kraj, martin",55
6871,242811,1,1,29,"trnavsky kraj, sladkovicovo",17
6872,242813,1,1,10,"kosicky kraj, michalovce",72
6873,242851,1,0,0,"zahranicie, zahranicie - usa",26
6874,242861,1,0,17,"kosicky kraj, kosice - sidlisko tahanovce",33
6875,242970,1,1,21,"kosicky kraj, krompachy",60
6876,243066,1,1,17,"trnavsky kraj, trnava",76
6877,243260,1,0,20,"trenciansky kraj, prievidza",71
6879,243482,1,0,14,"nitriansky kraj, nove zamky",78
6878,243480,1,0,15,"zahranicie, zahranicie - ostatne",71
6880,243574,1,0,10,"presovsky kraj, medzilaborce",81
6882,243737,1,1,0,"ceska republika, cz - stredni cechy",60
6883,243738,1,0,0,"nitriansky kraj, nitra",76
6881,243702,1,1,16,"banskobystricky kraj, banska bystrica",78
6884,243881,1,0,0,"banskobystricky kraj, zvolen",45
6885,244084,1,1,19,"zilinsky kraj, martin",78
6886,244291,1,0,18,"banskobystricky kraj, rimavska sobota",62
6888,244726,1,0,22,"trnavsky kraj, hlohovec",66
6889,244791,1,0,17,"presovsky kraj, vranov nad toplou",57
6887,244707,1,1,0,"trnavsky kraj, senica",21
6892,245015,1,0,17,"presovsky kraj, presov",84
6890,244934,1,1,19,"trenciansky kraj, myjava",76
6894,245086,1,0,18,"trnavsky kraj, skalica",57
6893,245081,1,0,0,"trnavsky kraj, skalica",72
6891,245010,1,1,18,"trnavsky kraj, skalica",76
6896,245207,1,1,20,"banskobystricky kraj, banska bystrica",14
6897,245274,1,1,21,"trnavsky kraj, holic",71
6895,245142,1,0,16,"presovsky kraj, poprad",79
6898,245324,1,0,0,"kosicky kraj, roznava",90
6901,245436,1,0,0,"trnavsky kraj, samorin",66
6900,245390,1,0,16,"trnavsky kraj, skalica",71
6899,245384,1,1,0,"banskobystricky kraj, tornala",83
6902,245522,1,0,16,"banskobystricky kraj, tornala",12
6903,245537,0,1,0,"kosicky kraj, kosice - zapad",22
6906,245704,1,0,16,"zahranicie, zahranicie - nemecko",90
6904,245591,1,1,22,"kosicky kraj, kosice - sidlisko tahanovce",74
6905,245609,1,1,29,"banskobystricky kraj, banska stiavnica",12
6908,245806,1,0,22,"banskobystricky kraj, ziar nad hronom",36
6907,245793,1,0,0,"kosicky kraj, strazske",43
6909,245908,1,0,16,"trnavsky kraj, samorin",72
6910,246122,1,0,0,"banskobystricky kraj, filakovo",57
6911,246131,1,1,29,"zahranicie, zahranicie - rakusko",45
6912,246155,1,0,20,"zahranicie, zahranicie - ostatne",81
6913,246159,1,0,23,"nitriansky kraj, nitra",76
6914,246165,1,0,16,"presovsky kraj, vranov nad toplou",76
6915,246175,1,1,24,"presovsky kraj, stara lubovna",71
6916,246452,1,0,18,"banskobystricky kraj, rimavska sobota",71
6917,246558,1,1,21,"presovsky kraj, stara lubovna",67
6918,246588,1,1,0,"presovsky kraj, stara lubovna",41
6919,246622,1,0,17,"banskobystricky kraj, banska bystrica",19
6920,246633,1,0,21,"presovsky kraj, stara lubovna",57
6923,246782,1,0,18,"presovsky kraj, stara lubovna",69
6922,246754,1,1,41,"banskobystricky kraj, rimavska sobota",12
6921,246717,1,0,15,"bratislavsky kraj, senec",91
6924,246861,1,0,18,"bratislavsky kraj, malacky",84
6926,247039,1,0,0,"banskobystricky kraj, hnusta",84
6927,247208,1,1,21,"trnavsky kraj, piestany",72
6925,246974,1,0,17,"trnavsky kraj, senica",45
6928,247348,1,1,0,"trnavsky kraj, trnava",55
6932,247636,1,0,0,"banskobystricky kraj, tornala",26
6933,247667,1,1,19,"zilinsky kraj, trstena",76
6929,247527,1,0,20,"presovsky kraj, sabinov",71
6931,247633,1,0,34,"trenciansky kraj, partizanske",81
6930,247616,1,0,0,"kosicky kraj, kosice - krasna nad hornadom",67
6934,247811,1,1,21,"bratislavsky kraj, malacky",43
6935,247888,1,1,20,"zilinsky kraj, martin",57
6937,248026,1,1,18,"presovsky kraj, stara lubovna",71
6936,248014,1,0,18,"kosicky kraj, kosice - krasna nad hornadom",79
6938,248079,1,0,16,"presovsky kraj, presov",38
6939,248456,1,0,18,"kosicky kraj, kosice - sidlisko tahanovce",79
6940,248538,1,1,19,"presovsky kraj, presov",57
6941,248552,0,0,15,"zahranicie, zahranicie - gb",71
6942,248573,1,0,20,"nitriansky kraj, levice",24
6943,248609,1,1,21,"trnavsky kraj, senica",71
6946,248806,1,0,19,"trenciansky kraj, nove mesto nad vahom",60
6945,248799,1,1,20,"trenciansky kraj, myjava",76
6944,248742,1,0,18,"trenciansky kraj, banovce nad bebravou",17
6947,248872,1,1,0,"nitriansky kraj, sahy",78
6949,248898,1,0,18,"presovsky kraj, presov",67
6957,248911,1,0,19,"banskobystricky kraj, tornala",79
6950,248899,1,0,0,"banskobystricky kraj, tornala",22
6948,248877,1,0,16,"zilinsky kraj, rajec",12
6951,248902,1,0,17,"banskobystricky kraj, rimavska sobota",16
6952,248904,1,1,16,"banskobystricky kraj, detva",81
6953,248905,1,0,21,"nitriansky kraj, nove zamky",64
6958,248949,1,1,17,"kosicky kraj, krompachy",83
6954,248907,1,0,0,"banskobystricky kraj, rimavska sobota",81
6955,248908,0,0,18,"banskobystricky kraj, rimavska sobota",78
6956,248909,1,0,0,"banskobystricky kraj, banska bystrica",21
6959,249153,1,0,0,"banskobystricky kraj, tornala",79
6960,249155,0,0,0,"presovsky kraj, vranov nad toplou",67
6961,249215,1,1,0,"nitriansky kraj, nitra",74
6964,249302,1,0,0,"banskobystricky kraj, tornala",57
6966,249335,1,1,25,"kosicky kraj, kosice - zapad",28
6962,249296,1,1,19,"kosicky kraj, kosice - zapad",64
6969,249364,1,1,22,"kosicky kraj, kosice - zapad",67
6963,249299,1,0,16,"kosicky kraj, spisska nova ves",33
6965,249312,1,0,0,"trnavsky kraj, dunajska streda",62
6972,249421,1,0,21,"kosicky kraj, kosice - zapad",57
6967,249343,1,0,20,"kosicky kraj, roznava",72
6970,249395,1,0,0,"banskobystricky kraj, tornala",33
6971,249397,1,0,18,"banskobystricky kraj, tornala",55
6968,249345,1,0,0,"zilinsky kraj, tvrdosin",50
6973,249662,1,1,19,"nitriansky kraj, nove zamky",47
6974,249707,1,0,18,"banskobystricky kraj, rimavska sobota",55
6976,249871,1,1,21,"nitriansky kraj, nove zamky",57
6979,249902,1,0,24,"trenciansky kraj, prievidza",66
6978,249889,1,1,19,"zahranicie, zahranicie - usa",71
6981,250008,1,0,18,"nitriansky kraj, nitra",43
6975,249795,1,0,0,"zahranicie, zahranicie - usa",33
6977,249885,0,0,16,"banskobystricky kraj, filakovo",76
6980,250000,1,1,19,"presovsky kraj, bardejov",45
6984,250216,0,1,22,"presovsky kraj, presov",12
6982,250192,1,1,22,"presovsky kraj, stara lubovna",71
6985,250239,1,1,35,"kosicky kraj, michalovce",55
6983,250199,1,0,0,"banskobystricky kraj, rimavska sobota",22
6986,250331,1,0,18,"banskobystricky kraj, rimavska sobota",78
6987,250414,1,1,21,"bratislavsky kraj, bratislava - nove mesto",66
6988,250442,1,1,24,"banskobystricky kraj, zvolen",21
6992,250561,1,0,19,"kosicky kraj, kosice - okolie",79
6989,250509,1,1,21,"kosicky kraj, kosice - dargovskych hrdinov",43
6993,250585,1,0,17,"presovsky kraj, presov",29
6991,250557,1,0,21,"kosicky kraj, kosice - sidlisko tahanovce",72
6990,250539,1,1,19,"presovsky kraj, presov",14
6994,250646,1,0,15,"bratislavsky kraj, malacky",78
6996,250721,0,0,17,"kosicky kraj, kosice - okolie",91
6997,250751,1,0,21,"presovsky kraj, giraltovce",43
6999,250864,1,0,0,"zahranicie, zahranicie - gb",29
7001,250922,1,0,0,"presovsky kraj, poprad",66
6995,250680,1,0,18,"zilinsky kraj, trstena",12
7000,250874,1,0,17,"kosicky kraj, kosice - krasna nad hornadom",31
6998,250785,1,0,19,"zilinsky kraj, namestovo",66
7002,251075,1,1,18,"bratislavsky kraj, bratislava - okolie",64
7003,251164,1,0,18,"nitriansky kraj, nitra",38
7004,251166,1,1,18,"trenciansky kraj, prievidza",24
7005,251199,1,0,19,"zahranicie, zahranicie - ostatne",69
7006,251205,0,1,0,"kosicky kraj, kosice - zapad",78
7009,251327,1,1,22,"trenciansky kraj, prievidza",47
7007,251230,1,1,22,"trenciansky kraj, prievidza",64
7008,251232,1,1,0,"trenciansky kraj, prievidza",64
7010,251371,1,0,0,"banskobystricky kraj, lucenec",40
7011,251448,1,0,18,"banskobystricky kraj, zvolen",16
7013,251476,1,0,0,"presovsky kraj, lipany",14
7012,251474,1,0,18,"banskobystricky kraj, krupina",67
7014,251627,1,0,24,"nitriansky kraj, zlate moravce",55
7016,251658,1,0,20,"nitriansky kraj, zlate moravce",48
7015,251639,0,0,18,"trenciansky kraj, trencin",69
7018,251771,1,1,0,"trnavsky kraj, senica",59
7019,251794,0,0,0,"banskobystricky kraj, zvolen",93
7017,251742,1,1,20,"nitriansky kraj, zlate moravce",59
7024,252076,1,0,0,"banskobystricky kraj, zvolen",16
7021,251980,1,0,0,"zilinsky kraj, liptovsky mikulas",76
7022,251981,1,0,18,"banskobystricky kraj, rimavska sobota",28
7020,251923,1,0,19,"banskobystricky kraj, zvolen",50
7025,252099,1,0,19,"presovsky kraj, sabinov",76
7023,252014,1,1,26,"zahranicie, zahranicie - nemecko",52
7027,252436,1,1,18,"trnavsky kraj, senica",64
7026,252358,1,0,20,"nitriansky kraj, nitra",71
7029,252572,1,1,0,"trenciansky kraj, prievidza",64
7030,252579,1,1,0,"trenciansky kraj, prievidza",33
7028,252517,1,1,0,"kosicky kraj, roznava",93
7031,252636,1,1,0,"kosicky kraj, moldava nad bodvou",72
7032,252674,1,0,0,"trenciansky kraj, nove mesto nad vahom",81
7033,252875,1,1,36,"banskobystricky kraj, hrinova",78
7034,252984,1,1,0,"trnavsky kraj, trnava",55
7036,253107,1,1,21,"trnavsky kraj, piestany",72
7035,253049,1,0,0,"trnavsky kraj, skalica",71
7037,253221,1,0,17,"nitriansky kraj, topolcany",12
7039,253535,1,1,17,"presovsky kraj, vranov nad toplou",69
7040,253591,1,0,19,"trenciansky kraj, banovce nad bebravou",45
7038,253470,1,0,19,"nitriansky kraj, sturovo",81
7042,254102,1,0,29,"nitriansky kraj, nove zamky",60
7043,254135,1,1,16,"zahranicie, zahranicie - usa",17
7041,253858,1,0,25,"nitriansky kraj, nitra",81
7044,254169,1,1,29,"kosicky kraj, spisska nova ves",57
7048,254263,1,0,24,"zahranicie, zahranicie - ostatne",41
7045,254241,1,1,18,"banskobystricky kraj, velky krtis",69
7046,254242,1,0,22,"kosicky kraj, krompachy",67
7047,254246,1,1,16,"presovsky kraj, sabinov",21
7049,254392,1,0,15,"banskobystricky kraj, tornala",95
7050,254465,1,0,21,"presovsky kraj, levoca",71
7051,254507,1,1,27,"kosicky kraj, spisska nova ves",72
7052,254675,1,0,13,"banskobystricky kraj, tornala",12
7057,254733,1,0,15,"presovsky kraj, bardejov",90
7055,254705,1,1,17,"trenciansky kraj, trencin",64
7056,254711,1,0,17,"kosicky kraj, spisska nova ves",83
7053,254694,1,0,19,"kosicky kraj, kosice - sidlisko tahanovce",78
7054,254697,1,0,0,"banskobystricky kraj, tornala",79
7058,254846,1,0,22,"banskobystricky kraj, rimavska sobota",22
7061,255077,1,0,0,"zahranicie, zahranicie - ostatne",64
7059,254937,1,0,0,"trenciansky kraj, banovce nad bebravou",60
7062,255098,1,0,0,"presovsky kraj, poprad",76
7063,255212,1,0,18,"banskobystricky kraj, banska bystrica",57
7060,255055,1,1,0,"trenciansky kraj, nove mesto nad vahom",19
7064,255391,1,0,0,"banskobystricky kraj, rimavska sobota",69
7065,255403,1,1,19,"trnavsky kraj, trnava",72
7066,255556,1,1,18,"trenciansky kraj, povazska bystrica",83
7070,255603,1,0,39,"presovsky kraj, humenne",76
7071,255605,1,0,0,"presovsky kraj, presov",74
7068,255591,1,0,20,"presovsky kraj, humenne",79
7072,255648,1,1,0,"presovsky kraj, humenne",12
7069,255594,0,1,0,"zahranicie, zahranicie - gb",28
7075,255692,1,0,15,"banskobystricky kraj, rimavska sobota",86
7067,255560,1,0,0,"zahranicie, zahranicie - gb",57
7076,255698,1,1,29,"presovsky kraj, humenne",57
7074,255688,0,0,0,"banskobystricky kraj, filakovo",19
7077,255699,1,1,20,"presovsky kraj, humenne",71
7073,255656,1,0,18,"presovsky kraj, humenne",72
7079,255725,0,1,0,"banskobystricky kraj, rimavska sobota",16
7080,255728,0,1,22,"banskobystricky kraj, rimavska sobota",24
7082,255917,1,0,25,"zahranicie, zahranicie - gb",62
7081,255909,1,0,0,"presovsky kraj, snina",72
7083,255920,1,0,0,"zahranicie, zahranicie - gb",84
7078,255719,1,0,0,"banskobystricky kraj, rimavska sobota",48
7084,256014,1,0,0,"banskobystricky kraj, revuca",88
7085,256043,0,0,23,"kosicky kraj, secovce",76
7086,256045,1,0,18,"presovsky kraj, snina",52
7087,256048,1,0,0,"zahranicie, zahranicie - gb",55
7092,256160,1,0,20,"bratislavsky kraj, bratislava - karlova ves",47
7088,256093,1,1,18,"kosicky kraj, velke kapusany",83
7089,256148,1,1,25,"banskobystricky kraj, velky krtis",67
7090,256149,1,0,15,"nitriansky kraj, nove zamky",60
7091,256151,1,0,22,"kosicky kraj, kosice - barca",12
7095,256252,1,0,20,"presovsky kraj, presov",29
7093,256194,1,0,15,"nitriansky kraj, nitra",14
7094,256198,1,1,26,"kosicky kraj, spisska nova ves",57
7096,256320,1,0,18,"presovsky kraj, kezmarok",29
7097,256465,1,0,15,"banskobystricky kraj, filakovo",66
7098,256493,1,0,16,"nitriansky kraj, topolcany",67
7102,256579,1,0,0,"kosicky kraj, moldava nad bodvou",84
7099,256499,0,0,18,"trnavsky kraj, senica",74
7105,256593,1,0,18,"presovsky kraj, presov",14
7103,256582,1,0,0,"presovsky kraj, presov",38
7100,256514,1,0,15,"banskobystricky kraj, filakovo",19
7107,256697,1,1,22,"presovsky kraj, presov",69
7104,256587,1,0,17,"zahranicie, zahranicie - usa",50
7101,256575,1,0,0,"kosicky kraj, roznava",31
7108,256745,0,0,0,"kosicky kraj, kosice - zapad",67
7106,256642,1,0,16,"banskobystricky kraj, rimavska sobota",14
7109,256782,1,0,0,"kosicky kraj, kosice - ostatne",43
7111,257086,1,0,16,"banskobystricky kraj, zvolen",29
7110,257075,1,0,17,"presovsky kraj, presov",14
7112,257118,1,0,18,"nitriansky kraj, levice",28
7114,257241,1,0,0,"trnavsky kraj, holic",57
7113,257201,1,0,18,"trnavsky kraj, vrbove",72
7115,257277,1,0,21,"nitriansky kraj, levice",50
7117,257508,1,0,0,"kosicky kraj, kosice - okolie",28
7119,257613,1,0,0,"trnavsky kraj, galanta",69
7118,257576,1,0,0,"trnavsky kraj, galanta",66
7116,257397,1,1,20,"nitriansky kraj, levice",66
7120,257821,1,0,14,"zilinsky kraj, namestovo",97
7121,257837,1,1,0,"banskobystricky kraj, rimavska sobota",17
7122,257839,1,0,0,"banskobystricky kraj, rimavska sobota",12
7123,257840,1,1,0,"banskobystricky kraj, rimavska sobota",57
7127,257926,1,0,17,"trnavsky kraj, trnava",64
7124,257842,1,0,9,"banskobystricky kraj, rimavska sobota",12
7130,257944,1,1,0,"banskobystricky kraj, filakovo",71
7133,257986,1,0,0,"banskobystricky kraj, rimavska sobota",57
7128,257936,1,1,20,"banskobystricky kraj, rimavska sobota",50
7129,257937,1,1,0,"banskobystricky kraj, rimavska sobota",62
7134,257991,1,1,22,"banskobystricky kraj, banska bystrica",12
7132,257985,1,1,24,"nitriansky kraj, sahy",69
7131,257950,1,0,0,"trnavsky kraj, trnava",12
7126,257925,1,1,17,"trnavsky kraj, trnava",88
7125,257893,1,0,16,"kosicky kraj, kosice - okolie",83
7136,258070,1,0,0,"banskobystricky kraj, rimavska sobota",72
7135,258052,1,1,18,"banskobystricky kraj, filakovo",60
7137,258072,1,0,18,"trnavsky kraj, galanta",14
7138,258073,1,0,16,"banskobystricky kraj, rimavska sobota",59
7140,258182,1,0,17,"kosicky kraj, kralovsky chlmec",71
7141,258183,1,0,18,"kosicky kraj, roznava",83
7139,258084,1,0,19,"trnavsky kraj, senica",41
7143,258200,1,1,21,"nitriansky kraj, sturovo",12
7144,258245,0,0,16,"ceska republika, cz - ostravsky kraj",12
7142,258193,1,0,20,"banskobystricky kraj, rimavska sobota",57
7148,258318,1,0,23,"banskobystricky kraj, rimavska sobota",59
7150,258347,1,0,0,"banskobystricky kraj, detva",62
7145,258295,1,1,20,"banskobystricky kraj, rimavska sobota",83
7149,258320,1,0,24,"banskobystricky kraj, tornala",81
7151,258378,1,0,16,"presovsky kraj, bardejov",45
7146,258307,1,0,19,"banskobystricky kraj, detva",71
7154,258437,1,0,25,"banskobystricky kraj, filakovo",71
7153,258424,1,1,22,"trnavsky kraj, piestany",76
7147,258315,1,0,22,"kosicky kraj, velke kapusany",12
7152,258387,1,0,0,"banskobystricky kraj, rimavska sobota",71
7156,258522,1,0,16,"banskobystricky kraj, filakovo",78
7159,258563,1,0,18,"banskobystricky kraj, rimavska sobota",78
7160,258647,1,0,16,"zilinsky kraj, namestovo",19
7157,258552,1,1,20,"banskobystricky kraj, lucenec",60
7155,258448,1,0,16,"banskobystricky kraj, velky krtis",83
7163,258677,1,1,31,"trnavsky kraj, skalica",71
7161,258664,0,1,20,"banskobystricky kraj, rimavska sobota",64
7158,258553,1,0,20,"trnavsky kraj, dunajska streda",16
7162,258667,1,1,0,"nitriansky kraj, sturovo",50
7164,258755,1,1,0,"banskobystricky kraj, rimavska sobota",16
7165,258862,1,0,15,"kosicky kraj, kosice - sidlisko tahanovce",19
7172,258980,1,0,0,"bratislavsky kraj, bratislava - karlova ves",71
7168,258963,1,1,20,"bratislavsky kraj, malacky",55
7166,258864,1,1,0,"bratislavsky kraj, bratislava - ostatne",22
7173,258983,1,0,21,"banskobystricky kraj, rimavska sobota",50
7176,259069,1,0,20,"trnavsky kraj, dunajska streda",36
7177,259074,1,1,22,"kosicky kraj, trebisov",66
7167,258958,1,0,0,"zilinsky kraj, ruzomberok",76
7169,258970,1,0,0,"banskobystricky kraj, lucenec",64
7174,259063,1,0,0,"zilinsky kraj, liptovsky mikulas",74
7178,259120,1,1,24,"banskobystricky kraj, tornala",59
7175,259064,1,0,21,"nitriansky kraj, sturovo",62
7179,259121,1,0,0,"nitriansky kraj, komarno",55
7170,258972,1,0,23,"nitriansky kraj, sturovo",66
7171,258975,0,0,18,"kosicky kraj, cierna nad tisou",40
7180,259340,1,0,16,"presovsky kraj, snina",81
7181,259356,0,1,0,"banskobystricky kraj, banska bystrica",12
7183,259385,1,0,19,"trnavsky kraj, senica",97
7184,259386,1,1,19,"trnavsky kraj, senica",66
7182,259374,1,1,22,"zahranicie, zahranicie - usa",26
7185,259405,1,1,13,"banskobystricky kraj, hnusta",16
7186,259547,1,0,0,"nitriansky kraj, nitra",66
7188,259637,1,0,0,"zahranicie, zahranicie - ostatne",29
7190,259683,1,1,0,"trnavsky kraj, senica",26
7187,259595,1,1,20,"banskobystricky kraj, filakovo",12
7193,259732,1,0,19,"kosicky kraj, kosice - okolie",79
7195,259790,1,0,18,"presovsky kraj, kezmarok",72
7189,259665,1,0,18,"kosicky kraj, trebisov",17
7191,259720,1,1,17,"bratislavsky kraj, bratislava - petrzalka",69
7194,259785,1,0,0,"nitriansky kraj, levice",79
7196,259795,1,0,0,"banskobystricky kraj, filakovo",22
7197,259841,0,0,0,"kosicky kraj, kosice - krasna nad hornadom",36
7192,259723,1,1,0,"trenciansky kraj, povazska bystrica",59
7198,259930,1,1,16,"trenciansky kraj, banovce nad bebravou",55
7199,259938,1,0,21,"trenciansky kraj, banovce nad bebravou",72
7201,260102,1,0,18,"trenciansky kraj, banovce nad bebravou",64
7202,260138,1,0,23,"trenciansky kraj, banovce nad bebravou",16
7203,260227,1,1,0,"trnavsky kraj, trnava",53
7200,260099,1,1,23,"trenciansky kraj, banovce nad bebravou",33
7204,260462,1,1,20,"trnavsky kraj, senica",62
7207,260493,0,0,0,"banskobystricky kraj, rimavska sobota",67
7208,260494,1,0,0,"banskobystricky kraj, filakovo",24
7205,260489,1,0,0,"banskobystricky kraj, rimavska sobota",24
7209,260653,1,1,22,"kosicky kraj, krompachy",74
7206,260490,1,0,20,"banskobystricky kraj, rimavska sobota",57
7210,260713,1,1,20,"trenciansky kraj, ilava",71
7211,260714,1,0,0,"trnavsky kraj, trnava",72
7213,260868,1,0,23,"banskobystricky kraj, rimavska sobota",19
7212,260854,1,1,0,"zahranicie, zahranicie - gb",67
7221,260927,1,1,20,"banskobystricky kraj, rimavska sobota",52
7214,260886,1,1,22,"banskobystricky kraj, rimavska sobota",57
7216,260918,1,0,0,"banskobystricky kraj, rimavska sobota",71
7215,260888,0,0,20,"banskobystricky kraj, filakovo",12
7217,260919,1,0,19,"banskobystricky kraj, rimavska sobota",66
7222,260946,1,0,0,"banskobystricky kraj, tornala",79
7227,261004,1,0,0,"ceska republika, cz - zlinsky kraj",72
7229,261049,1,0,21,"kosicky kraj, kosice - zapad",60
7218,260921,1,0,18,"banskobystricky kraj, rimavska sobota",67
7219,260923,1,1,21,"banskobystricky kraj, rimavska sobota",69
7220,260925,1,0,0,"banskobystricky kraj, rimavska sobota",12
7230,261085,1,1,20,"trnavsky kraj, trnava",21
7228,261045,1,1,22,"trenciansky kraj, puchov",41
7223,260949,1,1,19,"banskobystricky kraj, rimavska sobota",64
7224,260950,1,1,20,"banskobystricky kraj, rimavska sobota",31
7231,261229,1,0,18,"banskobystricky kraj, rimavska sobota",14
7225,260954,1,0,20,"banskobystricky kraj, tornala",59
7226,260955,1,1,19,"kosicky kraj, kosice - dargovskych hrdinov",71
7232,261246,0,0,0,"kosicky kraj, roznava",79
7238,261301,1,0,0,"banskobystricky kraj, rimavska sobota",67
7237,261288,0,0,0,"presovsky kraj, poprad",33
7239,261304,1,1,21,"banskobystricky kraj, rimavska sobota",36
7235,261284,1,0,16,"bratislavsky kraj, bratislava - devinska nova ves",22
7240,261309,0,0,0,"banskobystricky kraj, tornala",67
7236,261285,1,1,0,"ceska republika, cz - zlinsky kraj",71
7243,261376,1,0,18,"presovsky kraj, levoca",28
7233,261249,1,1,0,"banskobystricky kraj, rimavska sobota",41
7234,261250,0,0,18,"banskobystricky kraj, rimavska sobota",71
7244,261414,1,1,19,"trenciansky kraj, povazska bystrica",74
7245,261425,1,1,21,"zahranicie, zahranicie - kanada",60
7241,261313,0,0,19,"banskobystricky kraj, rimavska sobota",81
7242,261314,1,0,0,"banskobystricky kraj, rimavska sobota",52
7246,261429,1,0,26,"presovsky kraj, levoca",48
7251,261527,1,0,20,"kosicky kraj, cierna nad tisou",62
